".rownames","EmploymentStatus.fctr.predict.Final.rpart"
"120521","Not.in.Labor.Force"
"81179","Not.in.Labor.Force"
"79215","Not.in.Labor.Force"
"79217","Not.in.Labor.Force"
"121491","Not.in.Labor.Force"
"82840","Not.in.Labor.Force"
"85135","Not.in.Labor.Force"
"78256","Not.in.Labor.Force"
"78255","Not.in.Labor.Force"
"84167","Not.in.Labor.Force"
"84169","Not.in.Labor.Force"
"81219","Not.in.Labor.Force"
"78927","Not.in.Labor.Force"
"77293","Not.in.Labor.Force"
"84185","Not.in.Labor.Force"
"84188","Not.in.Labor.Force"
"120735","Not.in.Labor.Force"
"82234","Not.in.Labor.Force"
"77320","Not.in.Labor.Force"
"78311","Not.in.Labor.Force"
"120331","Not.in.Labor.Force"
"81269","Not.in.Labor.Force"
"121098","Not.in.Labor.Force"
"77343","Not.in.Labor.Force"
"85216","Not.in.Labor.Force"
"120740","Not.in.Labor.Force"
"4790","Not.in.Labor.Force"
"81290","Not.in.Labor.Force"
"84246","Not.in.Labor.Force"
"81955","Not.in.Labor.Force"
"120359","Not.in.Labor.Force"
"85243","Not.in.Labor.Force"
"77373","Not.in.Labor.Force"
"120779","Not.in.Labor.Force"
"83279","Not.in.Labor.Force"
"84264","Not.in.Labor.Force"
"85248","Not.in.Labor.Force"
"79344","Not.in.Labor.Force"
"745","Not.in.Labor.Force"
"120273","Not.in.Labor.Force"
"80990","Not.in.Labor.Force"
"81976","Not.in.Labor.Force"
"77387","Not.in.Labor.Force"
"121174","Not.in.Labor.Force"
"82308","Not.in.Labor.Force"
"85266","Not.in.Labor.Force"
"81331","Not.in.Labor.Force"
"85269","Not.in.Labor.Force"
"82320","Not.in.Labor.Force"
"81339","Not.in.Labor.Force"
"81674","Not.in.Labor.Force"
"122287","Not.in.Labor.Force"
"85295","Not.in.Labor.Force"
"85296","Not.in.Labor.Force"
"81704","Not.in.Labor.Force"
"82383","Not.in.Labor.Force"
"84353","Not.in.Labor.Force"
"78124","Not.in.Labor.Force"
"83380","Not.in.Labor.Force"
"83384","Not.in.Labor.Force"
"120707","Not.in.Labor.Force"
"81418","Not.in.Labor.Force"
"121344","Not.in.Labor.Force"
"121677","Not.in.Labor.Force"
"77815","Not.in.Labor.Force"
"84376","Not.in.Labor.Force"
"79130","Not.in.Labor.Force"
"120786","Not.in.Labor.Force"
"81433","Not.in.Labor.Force"
"85373","Not.in.Labor.Force"
"11675","Not.in.Labor.Force"
"10434","Not.in.Labor.Force"
"78831","Not.in.Labor.Force"
"78518","Not.in.Labor.Force"
"10433","Not.in.Labor.Force"
"78521","Not.in.Labor.Force"
"82130","Not.in.Labor.Force"
"3182","Not.in.Labor.Force"
"14129","Not.in.Labor.Force"
"78532","Not.in.Labor.Force"
"81814","Not.in.Labor.Force"
"15126","Not.in.Labor.Force"
"14196","Not.in.Labor.Force"
"3480","Not.in.Labor.Force"
"81175","Not.in.Labor.Force"
"10165","Not.in.Labor.Force"
"13306","Not.in.Labor.Force"
"78567","Not.in.Labor.Force"
"84146","Not.in.Labor.Force"
"84476","Not.in.Labor.Force"
"84484","Not.in.Labor.Force"
"81530","Not.in.Labor.Force"
"84490","Not.in.Labor.Force"
"83510","Not.in.Labor.Force"
"15127","Not.in.Labor.Force"
"10720","Not.in.Labor.Force"
"78605","Not.in.Labor.Force"
"82542","Not.in.Labor.Force"
"112285","Not.in.Labor.Force"
"82547","Not.in.Labor.Force"
"78611","Not.in.Labor.Force"
"111661","Not.in.Labor.Force"
"112282","Not.in.Labor.Force"
"82240","Not.in.Labor.Force"
"82575","Not.in.Labor.Force"
"83559","Not.in.Labor.Force"
"65922","Not.in.Labor.Force"
"85537","Not.in.Labor.Force"
"85208","Not.in.Labor.Force"
"81607","Not.in.Labor.Force"
"112025","Not.in.Labor.Force"
"84564","Not.in.Labor.Force"
"113494","Not.in.Labor.Force"
"84565","Not.in.Labor.Force"
"112026","Not.in.Labor.Force"
"82601","Not.in.Labor.Force"
"77682","Not.in.Labor.Force"
"78011","Not.in.Labor.Force"
"84904","Not.in.Labor.Force"
"48240","Not.in.Labor.Force"
"82618","Not.in.Labor.Force"
"34961","Not.in.Labor.Force"
"83604","Not.in.Labor.Force"
"97940","Not.in.Labor.Force"
"81644","Not.in.Labor.Force"
"77386","Not.in.Labor.Force"
"84601","Not.in.Labor.Force"
"83625","Not.in.Labor.Force"
"84625","Not.in.Labor.Force"
"79050","Not.in.Labor.Force"
"81687","Not.in.Labor.Force"
"82017","Not.in.Labor.Force"
"84643","Not.in.Labor.Force"
"81694","Not.in.Labor.Force"
"83671","Not.in.Labor.Force"
"81703","Not.in.Labor.Force"
"83681","Not.in.Labor.Force"
"78761","Not.in.Labor.Force"
"78762","Not.in.Labor.Force"
"84674","Not.in.Labor.Force"
"81725","Not.in.Labor.Force"
"81402","Not.in.Labor.Force"
"56396","Not.in.Labor.Force"
"84695","Not.in.Labor.Force"
"27029","Not.in.Labor.Force"
"55414","Not.in.Labor.Force"
"26042","Not.in.Labor.Force"
"125204","Not.in.Labor.Force"
"78807","Not.in.Labor.Force"
"78918","Not.in.Labor.Force"
"26528","Not.in.Labor.Force"
"121608","Not.in.Labor.Force"
"78812","Not.in.Labor.Force"
"66110","Not.in.Labor.Force"
"27249","Not.in.Labor.Force"
"81470","Not.in.Labor.Force"
"99609","Not.in.Labor.Force"
"85413","Not.in.Labor.Force"
"77871","Not.in.Labor.Force"
"84760","Not.in.Labor.Force"
"81809","Not.in.Labor.Force"
"81813","Not.in.Labor.Force"
"85429","Not.in.Labor.Force"
"26113","Not.in.Labor.Force"
"84779","Not.in.Labor.Force"
"56636","Not.in.Labor.Force"
"81174","Not.in.Labor.Force"
"78553","Not.in.Labor.Force"
"121383","Not.in.Labor.Force"
"78561","Not.in.Labor.Force"
"84149","Not.in.Labor.Force"
"78923","Not.in.Labor.Force"
"78935","Not.in.Labor.Force"
"80905","Not.in.Labor.Force"
"55276","Not.in.Labor.Force"
"26915","Not.in.Labor.Force"
"82883","Not.in.Labor.Force"
"121656","Not.in.Labor.Force"
"83869","Not.in.Labor.Force"
"55394","Not.in.Labor.Force"
"82891","Not.in.Labor.Force"
"81909","Not.in.Labor.Force"
"84869","Not.in.Labor.Force"
"84870","Not.in.Labor.Force"
"77984","Not.in.Labor.Force"
"77988","Not.in.Labor.Force"
"79300","Not.in.Labor.Force"
"85207","Not.in.Labor.Force"
"55418","Not.in.Labor.Force"
"56625","Not.in.Labor.Force"
"83907","Not.in.Labor.Force"
"83908","Not.in.Labor.Force"
"81943","Not.in.Labor.Force"
"121610","Not.in.Labor.Force"
"78010","Not.in.Labor.Force"
"26019","Not.in.Labor.Force"
"84247","Not.in.Labor.Force"
"84248","Not.in.Labor.Force"
"81959","Not.in.Labor.Force"
"55921","Not.in.Labor.Force"
"78028","Not.in.Labor.Force"
"82950","Not.in.Labor.Force"
"48581","Not.in.Labor.Force"
"48585","Not.in.Labor.Force"
"48587","Not.in.Labor.Force"
"78806","Not.in.Labor.Force"
"121621","Not.in.Labor.Force"
"55286","Not.in.Labor.Force"
"82321","Not.in.Labor.Force"
"82322","Not.in.Labor.Force"
"79044","Not.in.Labor.Force"
"56730","Not.in.Labor.Force"
"56308","Not.in.Labor.Force"
"54990","Not.in.Labor.Force"
"122105","Not.in.Labor.Force"
"121673","Not.in.Labor.Force"
"78093","Not.in.Labor.Force"
"26147","Not.in.Labor.Force"
"121653","Not.in.Labor.Force"
"82704","Not.in.Labor.Force"
"48664","Not.in.Labor.Force"
"85002","Not.in.Labor.Force"
"82055","Not.in.Labor.Force"
"84023","Not.in.Labor.Force"
"120945","Not.in.Labor.Force"
"81071","Not.in.Labor.Force"
"120940","Not.in.Labor.Force"
"26828","Not.in.Labor.Force"
"48680","Not.in.Labor.Force"
"79115","Not.in.Labor.Force"
"120670","Not.in.Labor.Force"
"85041","Not.in.Labor.Force"
"85043","Not.in.Labor.Force"
"26529","Not.in.Labor.Force"
"26827","Not.in.Labor.Force"
"83411","Not.in.Labor.Force"
"122373","Not.in.Labor.Force"
"48721","Not.in.Labor.Force"
"84733","Not.in.Labor.Force"
"77844","Not.in.Labor.Force"
"26879","Not.in.Labor.Force"
"26990","Not.in.Labor.Force"
"84422","Not.in.Labor.Force"
"85412","Not.in.Labor.Force"
"79181","Not.in.Labor.Force"
"78207","Not.in.Labor.Force"
"25891","Not.in.Labor.Force"
"26034","Not.in.Labor.Force"
"85427","Not.in.Labor.Force"
"78539","Not.in.Labor.Force"
"25598","Not.in.Labor.Force"
"48768","Not.in.Labor.Force"
"120671","Not.in.Labor.Force"
"121038","Not.in.Labor.Force"
"48774","Not.in.Labor.Force"
"120605","Not.in.Labor.Force"
"82162","Not.in.Labor.Force"
"120937","Not.in.Labor.Force"
"121381","Not.in.Labor.Force"
"26166","Not.in.Labor.Force"
"122673","Not.in.Labor.Force"
"4879","Not.in.Labor.Force"
"79227","Not.in.Labor.Force"
"57556","Not.in.Labor.Force"
"55564","Not.in.Labor.Force"
"78575","Not.in.Labor.Force"
"81202","Not.in.Labor.Force"
"25788","Not.in.Labor.Force"
"85141","Not.in.Labor.Force"
"26226","Not.in.Labor.Force"
"121802","Not.in.Labor.Force"
"82305","Not.in.Labor.Force"
"84275","Not.in.Labor.Force"
"25761","Not.in.Labor.Force"
"56495","Not.in.Labor.Force"
"48821","Not.in.Labor.Force"
"56387","Not.in.Labor.Force"
"56497","Not.in.Labor.Force"
"27199","Not.in.Labor.Force"
"82210","Not.in.Labor.Force"
"48828","Not.in.Labor.Force"
"99471","Not.in.Labor.Force"
"120994","Not.in.Labor.Force"
"48833","Not.in.Labor.Force"
"78389","Not.in.Labor.Force"
"98809","Not.in.Labor.Force"
"121693","Not.in.Labor.Force"
"82233","Not.in.Labor.Force"
"100285","Not.in.Labor.Force"
"81251","Not.in.Labor.Force"
"82249","Not.in.Labor.Force"
"57519","Not.in.Labor.Force"
"78316","Not.in.Labor.Force"
"78317","Not.in.Labor.Force"
"81275","Not.in.Labor.Force"
"81284","Not.in.Labor.Force"
"81283","Not.in.Labor.Force"
"78336","Not.in.Labor.Force"
"96250","Not.in.Labor.Force"
"84251","Not.in.Labor.Force"
"82617","Not.in.Labor.Force"
"83273","Not.in.Labor.Force"
"96931","Not.in.Labor.Force"
"121717","Not.in.Labor.Force"
"55922","Not.in.Labor.Force"
"121541","Not.in.Labor.Force"
"66629","Not.in.Labor.Force"
"26749","Not.in.Labor.Force"
"85265","Not.in.Labor.Force"
"85270","Not.in.Labor.Force"
"27085","Not.in.Labor.Force"
"25890","Not.in.Labor.Force"
"81779","Not.in.Labor.Force"
"82558","Not.in.Labor.Force"
"82341","Not.in.Labor.Force"
"78737","Not.in.Labor.Force"
"84969","Not.in.Labor.Force"
"82788","Not.in.Labor.Force"
"78425","Not.in.Labor.Force"
"25817","Not.in.Labor.Force"
"84662","Not.in.Labor.Force"
"120370","Not.in.Labor.Force"
"82373","Not.in.Labor.Force"
"83363","Not.in.Labor.Force"
"54924","Not.in.Labor.Force"
"25841","Not.in.Labor.Force"
"75580","Not.in.Labor.Force"
"121030","Not.in.Labor.Force"
"81428","Not.in.Labor.Force"
"82413","Not.in.Labor.Force"
"56371","Not.in.Labor.Force"
"26197","Not.in.Labor.Force"
"82418","Not.in.Labor.Force"
"85376","Not.in.Labor.Force"
"78816","Not.in.Labor.Force"
"81768","Not.in.Labor.Force"
"84396","Not.in.Labor.Force"
"83740","Not.in.Labor.Force"
"83741","Not.in.Labor.Force"
"77512","Not.in.Labor.Force"
"26434","Not.in.Labor.Force"
"83754","Not.in.Labor.Force"
"122064","Not.in.Labor.Force"
"75631","Not.in.Labor.Force"
"82665","Not.in.Labor.Force"
"25795","Not.in.Labor.Force"
"26778","Not.in.Labor.Force"
"78522","Not.in.Labor.Force"
"57077","Not.in.Labor.Force"
"85414","Not.in.Labor.Force"
"84766","Not.in.Labor.Force"
"26575","Not.in.Labor.Force"
"85095","Not.in.Labor.Force"
"78556","Not.in.Labor.Force"
"55028","Not.in.Labor.Force"
"55691","Not.in.Labor.Force"
"81521","Not.in.Labor.Force"
"82841","Not.in.Labor.Force"
"96181","Not.in.Labor.Force"
"26913","Not.in.Labor.Force"
"80876","Not.in.Labor.Force"
"82519","Not.in.Labor.Force"
"82848","Not.in.Labor.Force"
"56483","Not.in.Labor.Force"
"85482","Not.in.Labor.Force"
"81220","Not.in.Labor.Force"
"56494","Not.in.Labor.Force"
"77943","Not.in.Labor.Force"
"122182","Not.in.Labor.Force"
"82543","Not.in.Labor.Force"
"82548","Not.in.Labor.Force"
"83535","Not.in.Labor.Force"
"83536","Not.in.Labor.Force"
"84521","Not.in.Labor.Force"
"82557","Not.in.Labor.Force"
"77963","Not.in.Labor.Force"
"82666","Not.in.Labor.Force"
"82670","Not.in.Labor.Force"
"81686","Not.in.Labor.Force"
"77647","Not.in.Labor.Force"
"57518","Not.in.Labor.Force"
"26367","Not.in.Labor.Force"
"84232","Not.in.Labor.Force"
"85548","Not.in.Labor.Force"
"55904","Not.in.Labor.Force"
"121043","Not.in.Labor.Force"
"55474","Not.in.Labor.Force"
"26829","Not.in.Labor.Force"
"81626","Not.in.Labor.Force"
"80972","Not.in.Labor.Force"
"121714","Not.in.Labor.Force"
"83602","Not.in.Labor.Force"
"83603","Not.in.Labor.Force"
"83614","Not.in.Labor.Force"
"82741","Not.in.Labor.Force"
"27067","Not.in.Labor.Force"
"77722","Not.in.Labor.Force"
"84620","Not.in.Labor.Force"
"77843","Not.in.Labor.Force"
"77739","Not.in.Labor.Force"
"81673","Not.in.Labor.Force"
"79051","Not.in.Labor.Force"
"82229","Not.in.Labor.Force"
"82671","Not.in.Labor.Force"
"79061","Not.in.Labor.Force"
"83985","Not.in.Labor.Force"
"26123","Not.in.Labor.Force"
"27117","Not.in.Labor.Force"
"82684","Not.in.Labor.Force"
"84655","Not.in.Labor.Force"
"84656","Not.in.Labor.Force"
"55337","Not.in.Labor.Force"
"82694","Not.in.Labor.Force"
"82695","Not.in.Labor.Force"
"122011","Not.in.Labor.Force"
"82703","Not.in.Labor.Force"
"84673","Not.in.Labor.Force"
"121695","Not.in.Labor.Force"
"78770","Not.in.Labor.Force"
"79098","Not.in.Labor.Force"
"55577","Not.in.Labor.Force"
"82389","Not.in.Labor.Force"
"84688","Not.in.Labor.Force"
"56683","Not.in.Labor.Force"
"56682","Not.in.Labor.Force"
"56042","Not.in.Labor.Force"
"121400","Not.in.Labor.Force"
"80882","Not.in.Labor.Force"
"84395","Not.in.Labor.Force"
"122292","Not.in.Labor.Force"
"121750","Not.in.Labor.Force"
"81780","Not.in.Labor.Force"
"78836","Not.in.Labor.Force"
"84753","Not.in.Labor.Force"
"84754","Not.in.Labor.Force"
"81805","Not.in.Labor.Force"
"80932","Not.in.Labor.Force"
"83232","Not.in.Labor.Force"
"25919","Not.in.Labor.Force"
"56758","Not.in.Labor.Force"
"78868","Not.in.Labor.Force"
"84780","Not.in.Labor.Force"
"79205","Not.in.Labor.Force"
"121039","Not.in.Labor.Force"
"121042","Not.in.Labor.Force"
"81291","Not.in.Labor.Force"
"78562","Not.in.Labor.Force"
"84918","Not.in.Labor.Force"
"31741","Not.in.Labor.Force"
"31748","Not.in.Labor.Force"
"55500","Not.in.Labor.Force"
"80887","Not.in.Labor.Force"
"121522","Not.in.Labor.Force"
"83193","Not.in.Labor.Force"
"81887","Not.in.Labor.Force"
"82871","Not.in.Labor.Force"
"120769","Not.in.Labor.Force"
"82221","Not.in.Labor.Force"
"84525","Not.in.Labor.Force"
"83874","Not.in.Labor.Force"
"83875","Not.in.Labor.Force"
"25573","Not.in.Labor.Force"
"120573","Not.in.Labor.Force"
"124416","Not.in.Labor.Force"
"81917","Not.in.Labor.Force"
"84980","Not.in.Labor.Force"
"77667","Not.in.Labor.Force"
"77668","Not.in.Labor.Force"
"121909","Not.in.Labor.Force"
"84892","Not.in.Labor.Force"
"84893","Not.in.Labor.Force"
"79315","Not.in.Labor.Force"
"78991","Not.in.Labor.Force"
"76113","Not.in.Labor.Force"
"56888","Not.in.Labor.Force"
"121379","Not.in.Labor.Force"
"25725","Not.in.Labor.Force"
"56025","Not.in.Labor.Force"
"78680","Not.in.Labor.Force"
"81302","Not.in.Labor.Force"
"121716","Not.in.Labor.Force"
"81312","Not.in.Labor.Force"
"121399","Not.in.Labor.Force"
"85258","Not.in.Labor.Force"
"121295","Not.in.Labor.Force"
"81654","Not.in.Labor.Force"
"77729","Not.in.Labor.Force"
"77730","Not.in.Labor.Force"
"120767","Not.in.Labor.Force"
"81232","Not.in.Labor.Force"
"82220","Not.in.Labor.Force"
"77849","Not.in.Labor.Force"
"52559","Not.in.Labor.Force"
"25786","Not.in.Labor.Force"
"84639","Not.in.Labor.Force"
"77648","Not.in.Labor.Force"
"81799","Not.in.Labor.Force"
"55985","Not.in.Labor.Force"
"120687","Not.in.Labor.Force"
"82243","Not.in.Labor.Force"
"78427","Not.in.Labor.Force"
"54095","Not.in.Labor.Force"
"83468","Not.in.Labor.Force"
"83361","Not.in.Labor.Force"
"122035","Not.in.Labor.Force"
"76239","Not.in.Labor.Force"
"81971","Not.in.Labor.Force"
"93972","Not.in.Labor.Force"
"81323","Not.in.Labor.Force"
"79248","Not.in.Labor.Force"
"55401","Not.in.Labor.Force"
"82216","Not.in.Labor.Force"
"78388","Not.in.Labor.Force"
"121434","Not.in.Labor.Force"
"78846","Not.in.Labor.Force"
"84642","Not.in.Labor.Force"
"81369","Not.in.Labor.Force"
"83558","Not.in.Labor.Force"
"81810","Not.in.Labor.Force"
"82518","Not.in.Labor.Force"
"94037","Not.in.Labor.Force"
"26919","Not.in.Labor.Force"
"81622","Not.in.Labor.Force"
"78563","Not.in.Labor.Force"
"77363","Not.in.Labor.Force"
"76346","Not.in.Labor.Force"
"26281","Not.in.Labor.Force"
"52742","Not.in.Labor.Force"
"54836","Not.in.Labor.Force"
"77602","Not.in.Labor.Force"
"83843","Not.in.Labor.Force"
"84283","Not.in.Labor.Force"
"76377","Not.in.Labor.Force"
"80894","Not.in.Labor.Force"
"79367","Not.in.Labor.Force"
"82209","Not.in.Labor.Force"
"81228","Not.in.Labor.Force"
"84184","Not.in.Labor.Force"
"77842","Not.in.Labor.Force"
"120885","Not.in.Labor.Force"
"77964","Not.in.Labor.Force"
"81798","Not.in.Labor.Force"
"82241","Not.in.Labor.Force"
"26680","Not.in.Labor.Force"
"26356","Not.in.Labor.Force"
"83567","Not.in.Labor.Force"
"78796","Not.in.Labor.Force"
"122230","Not.in.Labor.Force"
"56239","Not.in.Labor.Force"
"81958","Not.in.Labor.Force"
"84584","Not.in.Labor.Force"
"83601","Not.in.Labor.Force"
"85538","Not.in.Labor.Force"
"122268","Not.in.Labor.Force"
"80877","Not.in.Labor.Force"
"82847","Not.in.Labor.Force"
"81753","Not.in.Labor.Force"
"121290","Not.in.Labor.Force"
"84815","Not.in.Labor.Force"
"121622","Not.in.Labor.Force"
"57252","Not.in.Labor.Force"
"78847","Not.in.Labor.Force"
"83554","Not.in.Labor.Force"
"82202","Not.in.Labor.Force"
"84808","Not.in.Labor.Force"
"81853","Not.in.Labor.Force"
"2632","Not.in.Labor.Force"
"77641","Not.in.Labor.Force"
"83654","Not.in.Labor.Force"
"122316","Not.in.Labor.Force"
"27106","Not.in.Labor.Force"
"82201","Not.in.Labor.Force"
"55986","Not.in.Labor.Force"
"82573","Not.in.Labor.Force"
"81589","Not.in.Labor.Force"
"81702","Not.in.Labor.Force"
"121683","Not.in.Labor.Force"
"81743","Not.in.Labor.Force"
"85167","Not.in.Labor.Force"
"84553","Not.in.Labor.Force"
"81709","Not.in.Labor.Force"
"77784","Not.in.Labor.Force"
"83802","Not.in.Labor.Force"
"78773","Not.in.Labor.Force"
"84903","Not.in.Labor.Force"
"81734","Not.in.Labor.Force"
"86212","Not.in.Labor.Force"
"81522","Not.in.Labor.Force"
"85424","Not.in.Labor.Force"
"81487","Not.in.Labor.Force"
"2343","Not.in.Labor.Force"
"84698","Not.in.Labor.Force"
"81526","Not.in.Labor.Force"
"121398","Not.in.Labor.Force"
"84819","Not.in.Labor.Force"
"85257","Not.in.Labor.Force"
"79356","Not.in.Labor.Force"
"56269","Not.in.Labor.Force"
"55284","Not.in.Labor.Force"
"121518","Not.in.Labor.Force"
"84168","Not.in.Labor.Force"
"78815","Not.in.Labor.Force"
"80893","Not.in.Labor.Force"
"85386","Not.in.Labor.Force"
"85244","Not.in.Labor.Force"
"82667","Not.in.Labor.Force"
"121444","Not.in.Labor.Force"
"27220","Not.in.Labor.Force"
"121119","Not.in.Labor.Force"
"121120","Not.in.Labor.Force"
"80931","Not.in.Labor.Force"
"79296","Not.in.Labor.Force"
"78900","Not.in.Labor.Force"
"83566","Not.in.Labor.Force"
"84699","Not.in.Labor.Force"
"26912","Not.in.Labor.Force"
"81852","Not.in.Labor.Force"
"2351","Not.in.Labor.Force"
"115113","Not.in.Labor.Force"
"77678","Not.in.Labor.Force"
"55468","Not.in.Labor.Force"
"57438","Not.in.Labor.Force"
"121478","Not.in.Labor.Force"
"121487","Not.in.Labor.Force"
"57442","Not.in.Labor.Force"
"57443","Not.in.Labor.Force"
"121709","Not.in.Labor.Force"
"115132","Not.in.Labor.Force"
"81633","Not.in.Labor.Force"
"56249","Not.in.Labor.Force"
"81708","Not.in.Labor.Force"
"81632","Not.in.Labor.Force"
"82042","Not.in.Labor.Force"
"82851","Not.in.Labor.Force"
"84491","Not.in.Labor.Force"
"26412","Not.in.Labor.Force"
"84493","Not.in.Labor.Force"
"80892","Not.in.Labor.Force"
"77690","Not.in.Labor.Force"
"81321","Not.in.Labor.Force"
"85458","Not.in.Labor.Force"
"81229","Not.in.Labor.Force"
"79366","Not.in.Labor.Force"
"79247","Not.in.Labor.Force"
"81683","Not.in.Labor.Force"
"115191","Not.in.Labor.Force"
"85479","Not.in.Labor.Force"
"55214","Not.in.Labor.Force"
"121563","Not.in.Labor.Force"
"54889","Not.in.Labor.Force"
"57196","Not.in.Labor.Force"
"77728","Not.in.Labor.Force"
"84492","Not.in.Labor.Force"
"82526","Not.in.Labor.Force"
"81731","Not.in.Labor.Force"
"82721","Not.in.Labor.Force"
"85478","Not.in.Labor.Force"
"81538","Not.in.Labor.Force"
"25726","Not.in.Labor.Force"
"115239","Not.in.Labor.Force"
"85187","Not.in.Labor.Force"
"83553","Not.in.Labor.Force"
"83545","Not.in.Labor.Force"
"121291","Not.in.Labor.Force"
"85477","Not.in.Labor.Force"
"26739","Not.in.Labor.Force"
"122173","Not.in.Labor.Force"
"80883","Not.in.Labor.Force"
"80891","Not.in.Labor.Force"
"85457","Not.in.Labor.Force"
"55949","Not.in.Labor.Force"
"84820","Not.in.Labor.Force"
"121975","Not.in.Labor.Force"
"85549","Not.in.Labor.Force"
"79316","Not.in.Labor.Force"
"81247","Not.in.Labor.Force"
"120996","Not.in.Labor.Force"
"85181","Not.in.Labor.Force"
"77640","Not.in.Labor.Force"
"25468","Not.in.Labor.Force"
"81539","Not.in.Labor.Force"
"83842","Not.in.Labor.Force"
"85474","Not.in.Labor.Force"
"81733","Not.in.Labor.Force"
"83742","Not.in.Labor.Force"
"82702","Not.in.Labor.Force"
"122367","Not.in.Labor.Force"
"115352","Not.in.Labor.Force"
"81732","Not.in.Labor.Force"
"79327","Not.in.Labor.Force"
"77691","Not.in.Labor.Force"
"82225","Not.in.Labor.Force"
"81292","Not.in.Labor.Force"
"62823","Not.in.Labor.Force"
"62628","Not.in.Labor.Force"
"62822","Not.in.Labor.Force"
"62631","Not.in.Labor.Force"
"62715","Not.in.Labor.Force"
"62961","Not.in.Labor.Force"
"62629","Not.in.Labor.Force"
"62824","Not.in.Labor.Force"
"62713","Not.in.Labor.Force"
"62714","Not.in.Labor.Force"
"115400","Not.in.Labor.Force"
"62676","Not.in.Labor.Force"
"115416","Not.in.Labor.Force"
"62612","Not.in.Labor.Force"
"117580","Not.in.Labor.Force"
"117922","Not.in.Labor.Force"
"32396","Not.in.Labor.Force"
"32056","Not.in.Labor.Force"
"57124","Not.in.Labor.Force"
"32157","Not.in.Labor.Force"
"32055","Not.in.Labor.Force"
"25970","Not.in.Labor.Force"
"79510","Not.in.Labor.Force"
"79655","Not.in.Labor.Force"
"79508","Not.in.Labor.Force"
"26983","Not.in.Labor.Force"
"79656","Not.in.Labor.Force"
"79509","Not.in.Labor.Force"
"116741","Not.in.Labor.Force"
"116680","Not.in.Labor.Force"
"116915","Not.in.Labor.Force"
